id,nome,latitude,longitude,tipo
1590,"Movimento União Cidadã Recicla Rondonopólis ",-16.43229827,-54.62265015,cooperativa
1591,"COOPECOSERVP - Cooperativa de Coleta Seletiva e Reciclagem do Vale do  Piranga",-20.4116232,-42.8989342,cooperativa
1592,"PEV - BIG LIVRAMENTO-J.GOULART",-30.8839678,-55.5226632,pev
1593,"ASCAMARE Associação dos Catadores de Material Reciclavel  de Muriaé",-21.1303151,-42.3673893,cooperativa
1594,"Tenda Atacadão",-22.8074921,-47.2499052,pev
1595,type,-21.9930666,-47.8943466,pev
1596,type,-22.0662323,-46.9744402,comercio
1597,"Recerq - Cooperativa de Reciclagem de Cerquilho",-23.2059438,-47.7760411,cooperativa
1598,"Esplar Reciclagem",-18.6131913,-48.6843868,comercio
1599,"Cooperativa de Catadores de Nova Friburgo",-22.246846,-42.637039,cooperativa
1600,"ACAGERR - Associação de Catadores e Gerenciamento de Resíduos Recicláveis",-20.4605089,-41.411191,associacao
1601,"Associação dos Catadores de Materiais Reciclados de Conselheiro Lafaiete - ASMARCOL",-20.6596596,-43.7855006,cooperativa
1602,Multpapeis,-16.35745053,-48.93027306,comercio
1603,"Cooperativa de Mat. Rec. de Iguaraçu",-23.19325335,-51.81929142,cooperativa
1604,"Depósito do Dior ",-11.34183441,-49.26900387,comercio
1605,"Empresa Silvestre",-28.4556731,-52.1819513,comercio
1606,"Reciclagem do Helio",-19.7390981,-45.2625908,comercio
1607,"São Gabriel Bobinas e Materiais Recicláveis",-22.16117,-51.373433,comercio
1608,type,-22.5025227,-43.2208355,comercio
1609,type,-23.234356,-45.880207,comercio
1610,"Ressul Recicladora LTDA",-5.4899669,-47.4709704,comercio
1611,ACOMREG,-25.8885565,-48.5920466,cooperativa
1612,"ASCAMARI Associação de Catadores de Material Reciclável de Itapecerica",-20.4733795,-45.1266229,cooperativa
1613,"Cooperativa de Catadores de Nerópolis ",-16.40134164,-49.20433044,cooperativa
1614,"PEV - BIG URUGUAIANA-D.CAXIAS",-29.7720328,-57.086338,pev
1615,"ASSAMA - Associação dos Agentes do Meio Ambiente",-25.267797,-54.049618,cooperativa
1616,"Coop Nova Veneza",-16.36650954,-49.32063103,cooperativa
1617,"Cooperativa Nossa Sra. Aparecida - Projeto Reciclar",-22.91597,-47.039314,cooperativa
1618,Coopercol,-22.84335281,-51.97210427,cooperativa
1619,"Cooperlol - Coop. de Trab. dos Recicladores de Orlandia",-20.7201048,-47.8724411,cooperativa
1620,"DEUSANARA - Associação dos Catadores de Materiais Recicláveis",-21.610087,-45.5688023,cooperativa
1621,"Carrefour Vinhedo",-23.02957489,-46.98821694,pev
1622,type,-20.1428359,-44.8850552,comercio
1623,"Cooperativa de Materiais Reciclaveis de Pilar do Sul",-23.8111585,-47.712906,cooperativa
1624,type,-23.2954605,-50.0761094,cooperativa
1625,"Fibraelhe Reciclagem ",-11.68047975,-49.04811859,comercio
1626,"Sucata do Frachesco",-13.36913049,-39.0753758,comercio
1627,"COOPERCICLA Associação de Catadores Paracatu ",-17.2290187,-46.8787465,cooperativa
1628,type,-23.501707,-46.722226,comercio
1629,"ATREMAR - Associação Trespontana de Materiais Reciclaveis",-21.3800021,-45.4959324,cooperativa
1630,"APRES - Associação dos Profissionais de Reciclagem de R.S.",-23.905783,-49.810547,cooperativa
1631,"Cooperregião Sul C",-23.3573211,-51.1505327,cooperativa
1632,"Cooperativa de Catadores de Paranaíba - Corepa ",-19.67511,-51.1913338,cooperativa
1633,"Cooperar Cooperativa de Trabalho dos Recicladores de Ituverava",-20.3438344,-47.7858322,cooperativa
1634,type,-22.48753869,-48.56375456,comercio
1635,"Reciclagem Lemos ",-17.29336374,-48.26954842,comercio
1636,"Acap - Associação dos Catadores",-22.2897582,-48.5551038,cooperativa
1637,type,-25.388536,-49.160852,cooperativa
1638,"Associação Serrana de Catadores de Teresópolis",-22.42981292,-42.95486927,cooperativa
1639,type,-22.9228625,-47.0558513,comercio
1640,"USINA DE PINHEIROS",-18.4169692,-40.2180061,cooperativa
1641,"Reciclagem Simões e Souza",-19.7789438,-42.1474769,comercio
1642,"RECICLAR  Coleta Seletiva",-26.9442766,-48.9559677,comercio
1643,type,-21.7663903,-41.3467983,pev
1644,type,-23.0714506,-45.7153583,comercio
1645,"ACOC Associação dos Catadores de Osvaldo Cruz",-21.80891457,-50.84936142,cooperativa
1646,"MKM - SUMIDOURO COM DE SUCATA E RECICLAGEM",-22.048341,-42.67583,comercio
1647,"ASCANUK - Associação dos Catadores de Materiais Reciclados de Nanuque",-17.819019,-40.3419238,cooperativa
1648,"ASCAR - Associação dos Coletores Ambientais de Arapongas",-23.40045778,-51.44801355,cooperativa
1649,type,-22.8856069,-43.5792239,pev
1650,type,-22.754549,-43.423587,pev
1651,type,-25.091015,-50.109085,cooperativa
1652,type,-29.1370645,-51.1773665,comercio
1653,"Rainha da Sucata",-14.7842969,-39.056057,comercio
1654,"Associação dos Agentes Ecológicos de Santa Rita do Passa Quatro",-21.7312483,-47.4973434,cooperativa
1655,"Ascalt - Associação de Catadores de Mat. Rec. de Altinópolis",-21.023927,-47.3726953,cooperativa
1656,"Grupo de Catadores de Terezópolis de Goiás",-16.4735058,-49.0797039,cooperativa
1657,"ASCAP - Associaçao de CAtadores de Material Reciclável de Paraopeba",-19.2817492,-44.4081745,associacao
1658,type,-23.1963115,-46.8114182,comercio
1659,"ASCAMAR - Associação de Catadores de Material Reciclável",-2.5412041,-44.2991726,cooperativa
1660,"Usina de São Domingos do Norte",-19.1444709,-40.6244609,cooperativa
1661,"RB Ambiental",-15.7801482,-47.9291698,comercio
1662,type,-22.7368248,-47.6292271,pev
1663,"Associação Catadores Maravilha",-26.75695371,-53.16623211,cooperativa
1664,"Caap - Cooperativa dos Agentes Ambientais de Prata",-19.33356305,-48.94743919,cooperativa
1665,"Grupo de Catadores de Primavera do Leste ",-15.41052503,-54.23469543,cooperativa
1666,"Prado Comércio de Sucatas Ltda",-22.457044,-46.9585056,comercio
1667,Recicle,-25.57706145,-54.56799687,comercio
1668,"Grupamento de Catadores de Inhumas Goiás",-16.33578956,-49.52078819,cooperativa
1669,type,-23.010919,-43.518624,cooperativa
1670,type,-29.15705,-51.167833,comercio
1671,"Paulinho da Reciclagem",-15.6464555,-56.066189,comercio
1672,"Comércio de Sucatas Cunha",-20.0889758,-51.1029764,comercio
1673,type,-24.70024832,-53.73640537,comercio
1674,"CTMAR - Cooperativa de Trabalhadores de Materiais Recicláveis",-28.734478,-49.406746,cooperativa
1675,type,-23.590903,-46.531275,comercio
1676,"Associação de Catadores de Angatuba",-23.4267414,-48.515201,cooperativa
1677,"ASCAMP - Assoc. dos Catad.de Mat. Recicláveis de Pará de Minas",-19.8547736,-44.6098775,cooperativa
1678,type,-22.3007897,-45.9011175,comercio
1679,"AAGAP - Associação dos Agentes Ambientais de Pitanga",-24.79723,-51.74486,cooperativa
1680,"Cooperp - Cooperativa de Reciclagem de Pirassunga",-21.9959555,-47.4268237,cooperativa
1681,"ACARI - ASSOCIACAO DE CATADORES AUTONOMOS DE RECICLAGEM ITAJUBENSE",-22.4443064,-45.4309056,associacao
1682,"Arca - Associação dos Recicladores e Catadores Autônomos",-18.9413924,-48.2320419,cooperativa
1683,"PROJETO PRESERVA LABORIAUX",-22.9816958,-43.2402433,pev
1684,"Carrefour Juiz de Fora",-21.78576345,-43.34101081,pev
1685,type,-23.55345,-46.678985,cooperativa
1686,type,-22.8479547,-45.2274107,comercio
1687,"Reciclagem Rio Formoso ",-11.79924253,-49.53233242,comercio
1688,"COOPERCICLA-Cooperativa Lageana de Reciclagem",-27.8179894,-50.2931566,cooperativa
1689,"Chiquinho da Reciclagem",-20.266667,-46.383333,comercio
1690,type,-3.7892028,-38.5438418,pev
1691,type,-29.854545,-51.145278,comercio
1692,"Reciclagem Nossa Senhora Aparecida",-20.8314105,-41.1779659,comercio
1693,"Papel Vale Comércio de Aparas Ltda",-26.93745,-48.92785,comercio
1694,type,-16.77483595,-49.34050083,comercio
1695,type,-16.81242879,-49.19849396,comercio
1696,type,-23.778237,-46.6812685,cooperativa
1697,type,-9.6446771,-35.7343792,pev
1698,"Recicla Itirapina",-22.2537003,-47.8229323,cooperativa
1699,type,-25.552048,-49.293681,comercio
1700,"Associação Recicla Itaí",-23.40125252,-49.09476757,cooperativa
1701,"Ambiental Andrade Reciclagem em Geral",-21.826272,-47.2496401,comercio
1702,type,-22.933049,-47.026011,comercio
1703,"Grupo de Catadores do Lixão ",-1.5189079,-48.617001,cooperativa
1704,type,-22.4790065,-44.4863177,comercio
1705,"Reciclagem Rocha",-25.5863716,-49.6319406,comercio
1706,"PEV - SUPERMERCADO BRAMIL",-22.4561671,-43.4733583,pev
1707,type,-22.753991,-47.6430565,comercio
1708,"Usina de Seleção e Reciclagem de São Sebastião do Alto",-21.8564408,-42.0995883,cooperativa
1709,ASSAMARA,-25.94688,-53.48145,cooperativa
1710,"Terra Viva Reciclagem",-16.2468008,-47.9072795,comercio
1711,"LIX - Reciclados Dalla Rosa",-25.55585564,-52.03569412,comercio
1712,type,-22.3272415,-46.921282,comercio
1713,"Reciclagem Unitapuranga ",-15.55486439,-49.94009256,comercio
1714,type,-23.6882936,-46.5220948,pev
1715,"RGC RECICLAGEM - Filial Parque São Silvestre",-21.711256,-41.3074594,cooperativa
1716,type,-21.541816,-42.18319,comercio
1717,"Ecobarra - Cooperativa dos Catadores de Barra Bonita",-22.472354,-48.556884,cooperativa
1718,"Cooperativa de Reciclagem de Arealva",-22.0290365,-48.908156,cooperativa
1719,"Comercio de Reciclagem Wilson Mesquita",-23.905683,-49.810647,comercio
1720,"PEV - NACIONAL CAMAQUA-B.GONÇALVES",-30.8542457,-51.8077619,pev
1721,"Depósito do Gely  Caetano (Lagoa Azul) ",-10.7894543,-49.6304948,comercio
1722,type,-22.40380765,-42.9722929,comercio
1723,"PEV - Posto Carretão - Itatiaia",-22.50474667,-44.61401939,pev
1724,type,-25.428356,-49.273252,comercio
1725,"COOCRETA - Cooperativa de Catadores de Resíduos Recicláveis  ",-4.574351,-44.5986817,cooperativa
1726,type,-22.295977,-48.5830916,comercio
1727,"Associação de Catadores Água Amarela",-22.17758836,-52.7188611,associacao
1728,type,-20.35583307,-40.34614563,comercio
1729,type,-18.580201,-46.5110121,comercio
1730,"Associação de Catadores de Diamantina",-18.2509097,-43.593623,cooperativa
1731,"COTMAP - Coop. dos Trabalhadores do Meio Ambiente de Piedade",-23.7144618,-47.4147066,cooperativa
1732,"Reciclagem Penêdo",-20.4160461,-42.9207003,comercio
1733,type,-21.1303151,-42.3673893,comercio
1734,"Associação dos Recicladores de Formiga - Recifor",-20.4616927,-45.4327271,associacao
1735,COMVIDA,-3.8782064,-38.6260505,cooperativa
1736,"Coopacam - Cooperativa Paraguacuense de Catadores de Mat Reciclaveis",-22.3626327,-50.6304115,cooperativa
1737,"Movimento Emaús Trapeiros de Teresina",-5.0892123,-42.8016275,comercio
1738,"Associação dos Trabalhadores de Limpeza de Santa Tereza do Oeste",-25.05095067,-53.62558182,cooperativa
1739,"ASCAVAP - Associação dos Catadores de Materiais Recicláveis de Brumadinho",-20.119828,-44.195827,cooperativa
1740,"Ferro Velho da Cleonice",-20.1202575,-40.1838483,comercio
1741,"Pão de Açúcar",-21.2081188,-50.4405757,pev
1742,"O Adelino Reciclagem",-20.019811,-45.9626132,comercio
1743,"Reciclagem O SUCATEIRO",-25.7937084,-49.8879932,comercio
1744,"ASCOL - Associação dos Catadores de Materiais Recicláveis de Oliveira",-20.69464627,-44.82027054,cooperativa
1745,"RECICRÁS - COOP DE CAT DE MAT RECICL DE LORENA",-22.7457141,-45.1310561,cooperativa
1746,type,-18.8685542,-41.9553212,comercio
1747,type,-22.1588479,-51.3752935,cooperativa
1748,type,-22.46949577,-43.15101385,cooperativa
1749,"Associação dos Agentes Ambientais e Recicladores de Santa Rosa de Viterbo - RECISA",-21.4977751,-47.386678,associacao
1750,"Coocare- Cooperativa cachoeirense de Reciclagem",-30.0412342,-52.9036577,cooperativa
1751,"COOPMAF -  Cooperativa de Trabalho Mútuo Agentes Ambientais Mãos Fortes de Cachoeiro de Itapemirim.",-20.8559816,-41.0655824,cooperativa
1752,type,-23.9461643,-46.3936302,comercio
1753,ASCAMARI,-5.52124881,-47.44020939,cooperativa
1754,"Reciart Com. Prod. Recicláveis Ltda",-21.407415,-50.472432,comercio
1755,type,-23.296163,-51.280625,comercio
1756,type,-22.0067756,-47.4133086,comercio
1757,"UTC de Lima Duarte",-21.8481435,-43.8075982,cooperativa
1758,"Associação de Catadores de Querência do Norte",-23.4481713,-50.2399207,cooperativa
1759,type,-29.383042,-51.119235,comercio
1760,type,-22.847955,-45.227411,cooperativa
1761,type,-23.5746361,-46.6755631,comercio
1762,"COOMCREAL - Cooperativa de Coleta e Reciclagem - Filial",-30.5424636,-52.5154536,cooperativa
1763,"L. N. Comércio de Papéis Ltda",-28.3006117,-54.2673083,comercio
1764,type,-23.01129482,-45.5543375,cooperativa
1765,"Cooperativa Recicron",-0.85758822,-48.13681126,cooperativa
1766,"ACAMART - Usina de Reciclagem e Compostagem",-22.23387442,-51.17629051,cooperativa
1767,"PEV - TODO DIA SANTO ANTÔNIO DE JESUS",-12.9577325,-39.2684028,pev
1768,"Reciclagem Terra Limpa ",-21.5335951,-42.6377415,comercio
1769,"PEV - NACIONAL IJUI-J.BONIFACIO",-28.3851653,-53.9140672,pev
1770,"Central de Triagem de Congonhinhas",-23.53083852,-50.51948018,cooperativa
1771,"Antonio Assunção Ferreira",-19.946778,-43.4940646,comercio
1772,"ACAMAR - Cooperativa dos Catadores de Reciclagem de Capão Bonito",-24.001324,-48.34965,cooperativa
1773,"Reciclagem Passaglia",-20.7700348,-47.8404578,comercio
1774,"João Matias ME",-21.6653032,-45.2886191,comercio
1775,"Cooperben - Coop. de Beneficiamentos",-23.9836214,-46.2460022,cooperativa
1776,ACAP,-25.49998,-53.621985,cooperativa
1777,"Excelência Ambiental",-23.1462555,-55.2117143,comercio
1778,type,-23.37489338,-51.94898395,cooperativa
1779,"Ferro Velho Aliança",-23.3107644,-51.1415863,comercio
1780,type,-29.6709612,-51.02286816,cooperativa
1781,type,-22.4680039,-43.1459178,pev
1782,"COPERDIFE - Cooperativa do Distrito Federal e Entorno",-15.6562633,-47.7834034,cooperativa
1783,"PEV - NACIONAL D. PEDRITO-J. CASTILHOS",-30.9755118,-54.67423439,pev
1784,"Coamari - Cooperativa de Materiais Recicláveis de Itapeva",-23.967626,-48.9009935,cooperativa
1785,"E.M. Vinhateiro Henrique",-22.8533732,-42.0476218,pev
1786,type,-26.2753679,-48.8267217,pev
1787,type,-22.875355,-47.141389,cooperativa
1788,"ASMARC Associação dos Seletores de Materiais Recicláveis de Caratinga",-19.7787107,-42.1368368,cooperativa
1789,"Reciclagem Ferro Velho Plástico",-20.6859523,-50.5555256,comercio
1790,type,-3.8998009,-38.6789016,pev
1791,"MARME Comércio e Indústria Ltda.",-26.8852739,-49.185373,comercio
1792,type,-26.9012547,-49.2575124,comercio
1793,"COOPATB - Cooperativa dos Agentes Ambientais de Telêmaco Borba",-24.34688902,-50.6646809,cooperativa
1794,"AMAJAC - Associação de Moradores de Jardim Colégio",-22.8477899,-43.3417918,associacao
1795,type,-23.104742,-46.964577,comercio
1796,"COOP - UnidadeTatuí",-23.3569813,-47.870272,pev
1797,"Reciclagem Paulista",-21.7795253,-50.7909806,comercio
1798,type,-23.5146763,-47.2718376,cooperativa
1799,"APRI - Associação Participativa de Reciclagem  Indaial",-26.9182568,-49.269846,associacao
1800,type,-25.7838822,-53.52563124,cooperativa
1801,type,-25.072143,-50.144135,comercio
1802,"Estreito Reciclagem",-6.55956752,-47.44686127,comercio
1803,"ACIPAL-Associação dos cat. mat. recicláveis de Palmital",-22.77823908,-50.20103931,cooperativa
1804,"Comercial Campitelli",-22.2384376,-53.34421,comercio
1805,type,-3.0907653,-60.0431193,pev
1806,"Reciclagem São José",-1.31560875,-47.94991493,comercio
1807,"ACAFOR - Associação de Catadores de Materiais Reciclaveis de Forquilhinha",-28.74444581,-49.44723129,associacao
1808,"KR - Reciclados",-26.75459317,-53.16387177,comercio
1809,type,-23.6035725,-51.6427084,comercio
1810,"ACOMAR- Associação de Coletores de Materiais Recicláveis de Quitandinha",-25.8655482,-49.5006964,cooperativa
1811,type,-23.030258,-43.481879,comercio
1812,"Escola Carlos Guimarães ",-1.4267817,-48.4441074,pev
1813,"Associação de Reciclagem de Guaraçaí",-21.0332297,-51.2087619,cooperativa
1814,"Centro de Triagem Profilurb II",-25.574034,-54.576819,cooperativa
1815,COMPARE,-19.1190668,-51.7376946,cooperativa
1816,"Associação dos catadors e Recicladores de Vazante",-17.9936636,-46.9030903,cooperativa
1817,type,-23.6243644,-46.4581367,cooperativa
1818,"PORTO REAL RECICLA",-22.4167622,-44.3052514,cooperativa
1819,type,-3.7713695,-38.5921033,cooperativa
1820,type,-28.6550213,-49.3720322,comercio
1821,"Ferro Velho Era Nova Ltda ME",-18.9771282,-41.9830419,comercio
1822,"FERRO VELHO DO SERGINHO",-21.6245874,-42.1121055,comercio
1823,"Associação de Porangaba",-23.1788777,-48.1210324,associacao
1824,ACAPRA,-25.4307904,-48.7292484,cooperativa
1825,"PEV - Maxxi Pelotas",-31.731439,-52.3439513,pev
1826,type,-21.7622889,-41.318751,comercio
1827,"MR Pascucci Reciclagem",-23.5444171,-49.2601571,comercio
1828,"SWJ Recicláveis ",-14.7086092,-47.5213929,comercio
1829,type,-23.2087345,-45.8073813,comercio
1830,type,-23.786882,-46.5373395,pev
1831,"Cooperativa da Região dos Lagos",-22.8506582,-42.0185016,cooperativa
1832,type,-26.3457255,-48.7789265,cooperativa
1833,type,-30.146499,-51.133263,comercio
1834,"CENTRO DE RECICLAGEM VILAR CARIOCA",-22.9140351,-43.6013173,comercio
1835,type,-22.3911198,-41.808766,pev
1836,"ABPEL - Indústria e Comércio de Papéis Ltda",-27.6573394,-52.2660289,comercio
1837,type,-22.9743187,-42.029367,pev
1838,COOPREARA,-23.4561872,-51.425754,cooperativa
1839,"Almir Scimidt Reciclagem",-27.6209589,-48.5267247,comercio
1840,type,-8.2799996,-36.001642,cooperativa
1841,"Depósito do Renato ",-16.75402316,-49.43515062,comercio
1842,type,-3.1340166,-60.0268472,cooperativa
1843,"Reciclagem Oliveira Cruz ",-5.36548512,-49.11034584,comercio
1844,type,-22.8547715,-43.5425135,comercio
1845,"Reciclagem Guaíra",-24.10367003,-54.2652297,comercio
1846,"Ferro Novo - Comércio de Materiais Usados",-22.612929,-43.7131088,comercio
1847,type,-24.7256005,-53.7266436,pev
1848,type,-23.6408275,-46.4980967,pev
1849,type,-3.8338041,-38.558869,pev
1850,"COOMCREAL - Cooperativa de Coleta e Reciclagem",-30.553662,-52.5393767,cooperativa
1851,type,-29.1648283,-51.178758,pev
1852,"AF Reciclados",-24.9276857,-53.4421175,comercio
1853,type,-15.6116118,-56.0762845,pev
1854,type,-1.366826,-48.3721754,cooperativa
1855,"Comércio de Sucatas Irmãos Franco",-23.3353432,-47.8490869,comercio
1856,type,-22.872529,-48.440376,comercio
1857,"Centro de Triagem de Ortigueira",-24.219732,-50.89077,cooperativa
1858,ACAMAREB,-23.78433,-52.24594,cooperativa
1859,"Reciclagem Barbieri",-27.241467,-51.463707,triagem
1860,"PEV - Unilever Pouso Alegre",-22.2785284,-45.9179577,pev
1861,type,-30.000437,-51.078846,comercio
1862,"Projeto Reciclagem de Lixo",-22.175049,-46.7464385,cooperativa
1863,"UTC Viçosa - ACAMARE",-20.7509186,-42.8305396,cooperativa
1864,"ACATA - Associação de Catadores de Materiais Recicláveis ACATA",-28.3633694,-53.9322063,cooperativa
1865,"Antônio Reciclagem",-1.07500921,-46.77721024,comercio
1866,"Pelego Sucatas",-20.5865651,-47.878152,comercio
1867,"Vida Nova Papéis Ltda.",-27.3098577,-50.1198032,comercio
1868,type,-20.270905,-40.298327,cooperativa
1869,type,-23.0318935,-45.5600966,pev
1870,"Associação Catadores de Cianorte",-23.6703816,-52.608212,cooperativa
1871,"Associação de Catadores de Bálsamo",-20.7294951,-49.5793894,cooperativa
1872,"Centro de Triagem de São Jorge do Ivaí",-23.4395721,-52.28880061,triagem
1873,"Coopervaí",-23.1088697,-52.4478951,cooperativa
1874,type,-21.4019453,-48.5176823,comercio
1875,"JR Papel e Plástico",-18.580955,-49.1952808,comercio
1876,"E.M. PROF. LÚCIA VIANNA CAPELLI ",-22.642797,-43.41521,pev
1877,type,-29.7398275,-51.0906882,cooperativa
1878,type,-29.9062994,-51.081374,pev
1879,ASSEPAR,-23.241988,-51.679097,cooperativa
1880,"Projeto Vira Verde Viradouro",-20.93283917,-48.27667236,cooperativa
1881,"AARX - Associação dos Agentes Ambientais de Xerém",-22.60493855,-43.29626083,cooperativa
1882,"PEV - BIG BLUMENAU-BAIRRO DA VELHA",-26.9103184,-49.0818167,pev
1883,"COMDATA - Sede",-16.7724342,-49.2484007,pev
1884,"Ferro Velho Cordeiro",-21.2666888,-42.9398757,comercio
1885,"U.T Vila Pinto",-30.04905126,-51.15662456,triagem
1886,type,-16.8069664,-49.2692892,pev
1887,"ECOELCE - Iguatu",-6.3636845,-39.2962944,pev
1888,"Associação de Reciclagem Timbé",-26.222113,-48.8368,associacao
1889,"COOPRARTE Cooperativa de Produção Artezanal Ltda ",-17.3434147,-44.9513614,cooperativa
1890,"Planeta Reciclagem",-21.8001997,-49.614918,comercio
1891,ASCADI,-20.1527148,-44.9066179,cooperativa
1892,type,-22.8076368,-47.1977852,comercio
1893,Cosamar,-25.86632908,-50.40407181,cooperativa
1894,"Ferro Velho da Rua 1",-23.9839254,-46.4615172,comercio
1895,"Arplast Recicláveis",-7.1924291,-39.3174792,comercio
1896,"Cooperaraçá",-21.21432411,-50.39299965,cooperativa
1897,"Depósito do Diogo (Donizete Reciclagem )",-15.9224663,-50.1379024,comercio
1898,"Usina de Triagem e Compostagem de São Domingos do Prata",-19.860199,-42.9714375,triagem
1899,"Associação Recicla Manaus",-3.0256585,-59.9267569,associacao
1900,type,-22.0132923,-47.89085,comercio
1901,"Cooperativa de Coleta e Processamento e Comercialização de Material Reciclável de Araras",-22.3577225,-47.384684,cooperativa
1902,type,-23.3964516,-46.3214444,comercio
1903,"Recicla Metais e Cia",-26.7823967,-50.9914737,comercio
1904,"Reciclagem do Sérgio",-21.5955382,-48.8296368,comercio
1905,type,-5.4729775,-47.47037888,pev
1906,type,-23.721057,-46.696704,comercio
1907,"Associação Recicla São José",-21.6019559,-46.9028524,cooperativa
1908,"Associação de Catadores de Corumbaíba ",-18.13769538,-48.57476234,associacao
1909,type,-12.88992782,-38.46944332,cooperativa
1910,type,-20.881855,-45.28064,comercio
1911,"Ambiente Limpo ",-21.7379184,-43.3426846,pev
1912,"ASCAS - Associação de Material Reciclável",-21.1275845,-44.2411689,cooperativa
1913,"Sucata Santa Maria",-18.7236647,-49.170578,comercio
1914,"Reciclagem da Turca",-21.235353,-45.7532386,comercio
1915,"Centro de Reciclagem e Triagem de Aracruz",-19.8331794,-40.2692847,cooperativa
1916,"Instituto Ambiental Reciclar ",-22.9597104,-42.8006465,pev
1917,COOPERFEITORIA,-29.7635766,-51.095193,cooperativa
1918,"Constroeste Ambiental",-20.73175,-49.341619,comercio
1919,"Cooperativa de Reciclagem de Lixo de Rancharia",-22.2318214,-50.9435281,cooperativa
1920,"Dorgival  Demétrio ",-17.39536407,-50.38248539,comercio
1921,"Repram ",-20.5006758,-54.5615053,comercio
1922,type,-3.890607,-38.5013034,comercio
1923,type,-7.2273491,-35.8860103,cooperativa
1924,"JB RECICLAGEM MUNDIAL",-20.2403501,-41.5060644,comercio
1925,"RECIPLA - Indústria e Comércio Ltda",-15.16227572,-47.10388184,comercio
1926,"ASCAMAC - Associação de Catadores de Material Reciclável de Caxambu",-19.6119632,-46.1012243,associacao
1927,ACOMAREM,-25.4870349,-48.8283131,cooperativa
1928,type,-23.678314,-46.486077,cooperativa
1929,"Planet Ambiental Sucatas",-21.6195234,-49.7954055,comercio
1930," UTC de Lagoa Grande ",-17.8433292,-46.5175779,triagem
1931,"Aparas Tripol",-22.917835,-46.5537754,comercio
1932,type,-22.5869056,-47.3885519,comercio
1933,Dutrafer,-23.1457538,-45.7908801,comercio
1934,ASCATI,-19.584462,-42.644428,cooperativa
1935,"Sucataria Vitor",-21.1208486,-42.9430186,comercio
1936,type,-22.350746,-47.578411,comercio
1937,type,-30.00465761,-50.14696598,comercio
1938,type,-23.513339,-46.672905,pev
1939,COTRAMAR,-15.5455462,-55.1662687,cooperativa
1940,"Leroy Merlin - Taguatinga",-15.8530624,-48.0427194,pev
1941,type,-22.6549438,-43.2931446,comercio
1942,"Projeto Lar dos Velhinhos",-20.528004,-49.05738831,cooperativa
1943,"Associação Beneficente Ágape",-20.1918576,-40.2601797,associacao
1944,"COTRARES - Associação de Catadores de Dracena",-21.45473,-51.62098,cooperativa
1945,"COOPCAT - BARRA MANSA",-22.542296,-44.153917,cooperativa
1946,"Associação Novo Amanhã",-23.10239161,-50.38634777,cooperativa
1947,type,-26.9082576,-48.6626023,cooperativa
1948,"ASCAJUF -Associação Municipal dos Catadores de materiais Recicláveis e Reaproveitáveis de Juiz de Fora",-21.7520053,-43.3454084,cooperativa
1949,type,-20.9495638,-48.4788627,comercio
1950,type,-21.7242554,-50.72225,cooperativa
1951,"ONG RECICLANDO VIDAS",-19.9459949,-44.1904513,pev
1952,type,-30.0222215,-51.0975249,cooperativa
1953,"Ecoponto Morumbi",-18.9199837,-48.1866087,pev
1954,"MAGG Ambiental Trat. de Resíduos Sólidos",-19.0176895,-40.53558,comercio
1955,"Equipe Coragem Reciclagem",-20.4322814,-47.8339436,comercio
1956,"UTC Santa Margarida ",-20.3843311,-42.2512754,triagem
1957,"PEV - NACIONAL S.ANGELO-F.ABREU",-28.2996134,-54.257589,pev
1958,"Associação dos Catadores de Materiais Recicláveis da Rancharia",-20.2905394,-43.4707922,cooperativa
1959,type,-22.7442915,-47.3647128,comercio
1960,"Reciclagem Estrela do Oeste",-20.2833313,-50.3996134,comercio
1961,"Cascatinha Country Club",-21.7833745,-43.3593052,pev
1962,type,-18.9293472,-46.9926645,comercio
1963,"Usina de Triagem e compostagem de Santa Cruz do Escalvado",-20.2355061,-42.8144753,cooperativa
1964,Reciplavi,-23.0828801,-52.40529609,comercio
1965,type,-23.67506657,-52.5920248,comercio
1966,type,-23.45898479,-51.92940116,cooperativa
1967,Luaplast,-28.429277,-49.014713,comercio
1968,type,-27.0020457,-48.6492642,comercio
1969,"Maranhão Reciclagem",-3.66670504,-45.3886199,comercio
1970,"EVA - Comécio e Beneficiamento de Reciclados LTDA",-28.6770873,-49.3064388,comercio
1971,type,-20.871308,-48.2992612,comercio
1972,"Ferro Velho do Gil",-22.6372132,-43.2688449,comercio
1973,type,-24.9800091,-53.484464,comercio
1974,type,-23.538218,-46.22685,comercio
1975,"Associação de moradores do bairro Hernani Lopes de Sá",-14.7971774,-39.0344009,pev
1976,"UTC de Ferros",-19.2283201,-43.0191302,triagem
1977,type,-22.79859549,-47.28588581,cooperativa
1978,"Associação de Catadores de Sertanópolis",-23.05809,-51.05001,cooperativa
1979,"Reciclagem 307 Norte ",-10.16582021,-48.35085154,comercio
1980,"SACI - SOCIEDADE DE APOIO A CRIANÇA E AO IDOSO",-21.753695,-41.343703,cooperativa
1981,"COOPER-RAÇA - Goianira Goiás",-16.51045002,-49.42238331,cooperativa
1982,"Reciclagem do Thiago",-22.9004395,-42.0427031,comercio
1983,"Projeto Cidade Limpa",-23.62455184,-49.55803871,cooperativa
1984,"Cooperativa de Produtos Recicláveis do Jardim São Vicente",-23.1853243,-45.8098655,cooperativa
